C , D, I, T, label
1.9798408e-06,1.3429619e-06,3.9902037e-08,2.7390284e-05,0
2.1956698e-06,1.1034733e-06,6.315891e-08,2.9723782e-05,0
7.177223e-07,5.486959e-07,7.431838e-08,2.8629993e-05,0
3.9234365e-06,1.245346e-06,2.6014254e-07,2.688415e-05,0
4.2167704e-07,2.1655435e-06,1.8165254e-08,2.6672702e-05,0
8.2793474e-07,1.6116611e-06,1.4831441e-07,2.543597e-05,0
4.0849147e-07,4.915712e-07,3.200695e-08,2.4831814e-05,0
1.09148985e-07,1.6338765e-06,9.848005e-09,3.231044e-05,0
2.2062433e-07,1.8515336e-06,2.6682482e-08,2.851555e-05,0
8.1471023e-07,4.1881708e-07,3.1552347e-08,2.561657e-05,0
2.8797737e-07,2.5247206e-07,1.2212799e-08,2.5869134e-05,0
8.603212e-08,8.9009717e-07,9.35738e-09,2.699349e-05,0
8.052047e-06,1.536694e-05,5.6041686e-06,2.7951173e-05,0
1.1183412e-05,9.4609015e-05,0.0002412756,2.6892843e-05,0
1.802918e-05,2.0309968e-05,0.000100232275,2.7928952e-05,0
1.0258336e-05,2.5152227e-05,1.8422132e-05,2.7455299e-05,0
9.347245e-06,0.00047158913,1.5282892e-05,2.8390623e-05,0
2.1627244e-05,3.1025815e-05,4.6265905e-05,2.7903314e-05,0
9.613772e-06,1.6281294e-05,8.393743e-05,2.7603628e-05,0
1.1142183e-05,2.6154703e-05,0.0002554391,2.8887518e-05,0
7.975098e-06,1.2064324e-05,5.989907e-05,2.7640877e-05,0
8.070598e-06,3.4525267e-05,0.00012877559,2.7711692e-05,0
1.1801953e-05,1.3873934e-05,0.00014603903,2.7419583e-05,0
1.051743e-05,8.101629e-05,9.376664e-05,2.7553004e-05,0
1.1355192e-05,2.5501497e-05,1.1512194e-05,2.7664268e-05,0
7.70978e-06,3.1820302e-05,2.073886e-05,2.7163871e-05,0
7.456901e-06,5.3256637e-05,9.19198e-05,2.82546e-05,0
1.095235e-05,5.3828135e-05,6.236009e-05,2.6851048e-05,0
1.3781217e-05,9.499169e-05,2.4919587e-05,2.7643355e-05,0
1.6111853e-05,5.891786e-05,5.6055513e-05,2.770736e-05,0
1.1850439e-05,0.00017771615,0.00032125454,2.7886712e-05,0
1.6139858e-05,4.3314954e-05,6.1093735e-05,2.6212705e-05,0
1.05509225e-05,2.4687213e-05,6.154024e-05,2.7609472e-05,0
7.4443037e-06,2.886356e-05,5.7747943e-06,2.6243297e-05,0
1.4878809e-05,6.426069e-05,2.9788678e-05,2.7806276e-05,0
8.984731e-06,4.0208528e-05,2.7496802e-05,2.7525137e-05,0
1.712587e-05,2.2876051e-05,7.6137905e-05,2.8032804e-05,0
1.3836185e-05,1.459113e-05,2.8758466e-05,2.5918398e-05,0
1.44684045e-05,9.234798e-06,3.8695187e-05,2.709526e-05,0
2.3577204e-05,5.2567586e-05,9.7183314e-05,2.6759279e-05,0
1.0458119e-05,8.883138e-06,1.4249637e-05,2.76725e-05,0
1.4723486e-05,9.209742e-06,2.5877745e-05,2.6323429e-05,0
9.671965e-06,9.581509e-05,5.9402362e-05,2.5659087e-05,0
1.3107743e-05,2.781166e-05,9.3877934e-05,2.680249e-05,0
7.988176e-06,1.1746999e-05,1.4765051e-05,2.6072545e-05,0
8.445015e-06,5.227998e-05,5.3077663e-05,2.5275049e-05,0
1.8141907e-05,8.769471e-05,1.0676351e-05,2.735828e-05,0
1.7297365e-05,2.8280509e-05,0.0006676259,2.7005073e-05,0
3.7728332e-05,1.6970867e-05,5.55084e-05,2.936666e-05,0
9.297229e-06,1.2926319e-05,9.272745e-05,2.7103892e-05,0
1.0769213e-05,1.1639577e-05,0.0003787325,2.6285274e-05,0
7.5839066e-06,4.0301943e-06,0.00037098632,2.6797583e-05,0
7.354937e-06,3.0851e-05,0.00023619976,2.8372813e-05,0
1.4386167e-05,0.00020212213,1.2116694e-05,2.6594324e-05,0
8.918076e-06,9.949232e-06,5.795102e-06,2.8461158e-05,0
7.550415e-06,1.7183296e-05,4.9940936e-06,2.666576e-05,0
8.415092e-06,1.6193759e-05,9.198094e-06,2.7746675e-05,0
1.0075968e-05,3.7083122e-05,3.914017e-05,2.6738615e-05,0
1.2461641e-05,2.6985355e-05,0.00012319928,2.8138842e-05,0
1.6145415e-05,6.266931e-05,1.0629193e-05,2.7793605e-05,0
9.445736e-06,5.622956e-05,4.4972526e-06,2.6772115e-05,0
1.1311019e-05,1.3122965e-05,2.6673084e-05,2.6778396e-05,0
1.2812285e-06,4.1595948e-05,1.0947953e-05,2.7563647e-05,0
1.3230316e-06,4.2664637e-05,9.788701e-05,3.0572388e-05,0
1.4155394e-06,0.00039272857,7.4302675e-06,3.069298e-05,0
8.921691e-07,0.000117395255,3.3761396e-05,3.2246906e-05,0
1.1404975e-06,9.035593e-05,0.00026263716,3.115051e-05,0
1.509018e-06,4.8854105e-05,0.0001174993,3.3547938e-05,0
1.0840546e-06,8.940397e-05,7.8435274e-05,3.1477408e-05,0
1.036128e-06,0.00010786149,5.4064967e-06,3.0655505e-05,0
7.7315514e-07,1.7668925e-05,1.1374028e-05,3.107286e-05,0
1.5943348e-06,6.918099e-05,0.00012181804,2.840059e-05,0
1.1124738e-06,1.5122325e-05,6.537463e-06,3.2305696e-05,0
1.383197e-06,4.1365605e-05,8.332218e-06,3.22383e-05,0
1.6780887e-06,1.366804e-05,1.9427905e-05,3.135867e-05,0
1.324342e-06,0.00030623373,0.00010241162,3.4501965e-05,0
1.0526514e-06,2.7579212e-05,0.00042193715,3.1951506e-05,0
1.3752943e-06,2.4698e-05,1.7173777e-05,3.2508553e-05,0
1.2687774e-06,0.00071752496,3.044051e-05,3.1400956e-05,0
1.3503167e-06,7.204615e-05,2.0489393e-05,3.223381e-05,0
2.137817e-06,7.386434e-05,4.3088647e-05,3.5990703e-05,0
2.5835377e-06,0.00019775364,0.0001947539,3.3087297e-05,0
1.2246375e-06,5.7807007e-05,1.0616752e-05,3.7252084e-05,0
1.2840284e-06,0.00012681985,2.7164493e-05,3.7569676e-05,0
1.0020686e-06,0.00017445283,1.6873151e-05,3.591493e-05,0
2.0017844e-06,0.00012538485,7.222258e-05,3.3440483e-05,0
1.7777776e-06,2.7665192e-05,3.3840563e-05,3.1017265e-05,0
2.2346983e-06,4.258127e-05,6.993436e-05,3.6406185e-05,0
1.4517417e-06,9.0310095e-05,6.803215e-06,3.546685e-05,0
1.5358955e-06,0.00012626854,6.4705e-06,3.4208737e-05,0
9.555624e-07,0.0001029683,3.0818817e-06,3.421732e-05,0
1.0695638e-06,7.4141746e-05,8.683787e-06,3.5463836e-05,0
1.6580324e-06,2.4548606e-05,2.307293e-05,3.4997844e-05,0
1.5131352e-06,1.8655803e-05,6.3668835e-05,3.3825043e-05,0
1.4049656e-06,6.377305e-05,1.8133103e-05,3.847023e-05,0
1.9022068e-06,1.8519897e-05,2.66562e-05,3.847408e-05,0
1.2035777e-06,2.1803164e-05,4.8924953e-06,2.9076647e-05,0
8.108153e-07,3.525077e-05,0.0001396948,3.345439e-05,0
1.1710083e-06,0.00029104608,2.5519208e-05,3.5177432e-05,0
8.5999847e-07,3.149978e-05,3.986411e-05,3.522597e-05,0
1.2050419e-06,0.00011900827,1.1650344e-06,3.7492082e-05,0
7.5820384e-07,4.618334e-05,6.523705e-06,4.1183404e-05,0
1.8313402e-06,9.4775714e-05,2.031022e-05,3.8124406e-05,0
1.1580767e-06,2.8371947e-05,4.72606e-05,3.6348458e-05,0
8.038007e-07,5.0355437e-05,1.7796958e-05,3.5529578e-05,0
2.307824e-06,0.00019049397,2.3049845e-06,4.0389146e-05,0
1.7003097e-06,2.814684e-05,0.00024060342,3.636895e-05,0
1.7640201e-06,2.2859585e-05,7.87752e-06,3.682414e-05,0
1.0367181e-06,3.6606467e-05,2.6644331e-05,3.2537584e-05,0
1.1675124e-06,0.000102634614,3.127117e-06,3.1256237e-05,0
1.4192689e-06,1.5481733e-05,2.971545e-05,3.168138e-05,0
1.0927507e-06,9.2445014e-05,1.5103603e-05,3.109462e-05,0
1.1554353e-05,7.111116e-05,4.1512676e-06,3.176291e-05,0
1.1627296e-05,6.2466686e-05,6.7181855e-07,3.115642e-05,0
1.1903832e-05,1.34091915e-05,5.517979e-06,2.9837638e-05,0
1.1765262e-05,4.2551474e-05,2.020134e-06,2.9971761e-05,0
5.023624e-06,8.06862e-06,5.864291e-06,2.919039e-05,0
1.5205084e-05,1.3326441e-05,3.7196017e-07,3.131029e-05,0
1.9416739e-05,2.96057e-05,7.517183e-07,2.9735975e-05,0
1.02316835e-05,5.8849742e-05,4.127796e-07,2.8717055e-05,0
7.321193e-06,0.00030898605,8.685755e-07,2.9477602e-05,0
1.1104789e-05,7.211419e-05,1.0772342e-06,3.0001529e-05,0
1.5026453e-05,3.8562648e-05,5.0422096e-07,3.0031184e-05,0
1.541232e-06,0.000109033856,9.997777e-07,2.7790584e-05,0
1.4275031e-05,2.6510585e-05,1.1298106e-06,3.0740575e-05,0
3.1902812e-06,5.1458406e-05,1.8572475e-06,2.6920274e-05,0
6.8913296e-06,4.9278122e-05,4.660219e-06,2.8014098e-05,0
6.572307e-06,2.3327497e-05,2.8708726e-07,2.634563e-05,0
5.7806737e-06,9.6114345e-06,1.4507256e-07,2.7077178e-05,0
6.7478327e-06,2.160562e-05,1.5438461e-06,2.7666458e-05,0
5.3353665e-06,1.865614e-05,1.5163566e-07,2.7675562e-05,0
5.488254e-06,5.3302974e-05,4.981868e-06,2.64635e-05,0
3.0980273e-06,6.854643e-05,1.9208999e-06,2.7859733e-05,0
3.0516346e-06,1.3773348e-05,1.1659524e-06,2.9290582e-05,0
3.8903577e-06,0.00014205859,2.5345463e-07,2.9080724e-05,0
9.358742e-06,6.0397797e-05,8.792508e-07,3.0354413e-05,0
3.2468158e-06,5.780662e-05,2.7931534e-07,2.8969342e-05,0
6.9650396e-06,0.00013264078,2.902587e-07,2.9676226e-05,0
1.0095764e-05,4.756838e-05,4.4883577e-06,2.906916e-05,0
1.234001e-05,4.4569282e-05,1.8272249e-06,2.8969811e-05,0
1.7370397e-05,5.8964622e-05,1.1980933e-06,2.8530183e-05,0
7.459426e-06,4.718706e-05,4.7560908e-07,2.749717e-05,0
7.501144e-06,0.00022470608,3.4878478e-06,2.7176671e-05,0
4.011237e-06,8.6231485e-06,2.8995928e-06,2.6455804e-05,0
5.454338e-06,0.00013563159,3.2526344e-07,2.6561906e-05,0
5.164341e-06,2.2942315e-05,2.1442938e-06,2.6846234e-05,0
5.130978e-06,0.00011135336,1.1601045e-07,3.0796975e-05,0
3.5628345e-06,1.6453412e-05,1.3801976e-07,2.7684353e-05,0
2.9368484e-06,3.6867048e-05,1.4555859e-06,2.6737263e-05,0
3.1236445e-06,3.2107197e-05,9.614456e-07,2.7001854e-05,0
8.579918e-06,1.0229947e-05,1.7473722e-06,2.7325348e-05,0
9.308612e-06,3.1238444e-05,1.2727925e-06,2.6766958e-05,0
4.3325254e-06,1.3485328e-05,6.992859e-06,2.704657e-05,0
1.38859405e-05,5.9093643e-05,1.3720389e-06,2.7186004e-05,0
9.122563e-06,2.1367356e-05,2.0939062e-06,2.5888212e-05,0
1.1248692e-05,0.00017871671,1.7954275e-06,2.8022005e-05,0
7.3134124e-06,6.2859464e-05,2.5909028e-06,2.7941793e-05,0
5.784583e-06,3.2539912e-05,1.4717301e-06,3.0491352e-05,0
8.332623e-06,4.770685e-05,1.5600824e-06,3.0004045e-05,0
3.2026942e-06,2.3078652e-05,4.3201517e-06,2.9457144e-05,0
1.0568657e-05,0.00024863848,1.0769251e-06,3.11865e-05,0
3.076675e-06,1.341414e-05,1.8866479e-06,2.817184e-05,0
1.708424e-07,3.248389e-06,1.2538642e-06,3.1075884e-05,0
1.7799869e-07,1.192342e-05,3.8804496e-06,3.2625918e-05,0
1.10072214e-07,8.769598e-06,1.1490523e-06,3.2612883e-05,0
2.0358195e-07,1.6759019e-05,1.1794455e-06,3.1099127e-05,0
1.717887e-07,1.2265659e-05,7.772421e-06,3.151345e-05,0
1.547766e-07,3.55611e-06,6.995247e-06,3.0517127e-05,0
1.1518474e-07,2.4310788e-05,2.9923972e-06,3.3435543e-05,0
7.4558045e-08,7.2255343e-06,3.0846045e-06,3.2660224e-05,0
9.444346e-08,1.3761624e-05,1.0115541e-06,3.451924e-05,0
9.488492e-08,1.6755088e-05,1.8985857e-06,3.4135937e-05,0
5.3475237e-08,1.0400829e-05,6.345734e-07,3.1028863e-05,0
7.138791e-08,5.2389332e-05,1.4258664e-05,3.547395e-05,0
1.3829883e-07,1.9712045e-06,2.6149814e-07,3.0884883e-05,0
1.0124847e-07,9.267104e-06,5.6607394e-07,3.2271237e-05,0
8.2385114e-08,3.7773482e-06,1.8349245e-05,3.379905e-05,0
7.842328e-08,4.6867437e-05,4.5248676e-06,3.1549323e-05,0
1.3754634e-07,3.4966035e-06,2.3694425e-07,3.2288015e-05,0
1.137895e-07,1.2259918e-05,2.1504295e-06,3.59674e-05,0
9.579798e-08,4.469726e-06,5.566669e-05,3.4336368e-05,0
7.838693e-08,2.0973974e-05,6.120573e-07,3.1985168e-05,0
1.4844842e-07,4.844663e-06,7.8200255e-06,3.396666e-05,0
1.187354e-07,4.84623e-06,1.153521e-06,3.6864763e-05,0
1.2277266e-07,5.190158e-06,8.455987e-07,3.5895755e-05,0
1.1321267e-07,9.016644e-06,3.060028e-06,3.1955286e-05,0
1.4064696e-07,9.488423e-06,8.897789e-07,3.446326e-05,0
1.3918441e-07,8.860743e-06,2.8635548e-06,3.8597227e-05,0
1.746388e-07,1.9976951e-05,3.4463521e-06,3.9064547e-05,0
7.13973e-08,8.869807e-06,1.2359116e-06,3.878733e-05,0
8.950754e-08,7.366562e-06,9.338639e-06,4.1649695e-05,0
6.651395e-08,9.528648e-06,8.9662916e-07,3.996833e-05,0
8.895933e-08,5.542419e-06,1.893436e-06,3.7662874e-05,0
8.309749e-08,6.6395955e-06,4.500951e-06,3.5377634e-05,0
9.35417e-08,7.721915e-06,2.5754516e-06,3.9033977e-05,0
8.865698e-08,1.2422818e-05,1.5423304e-06,3.408087e-05,0
1.4666844e-07,1.2480277e-05,1.66621e-06,3.1308886e-05,0
7.919424e-08,2.8742197e-06,1.3583219e-06,3.271637e-05,0
8.125324e-08,2.4979328e-05,2.631543e-06,3.612701e-05,0
9.612964e-08,4.3922497e-05,2.5204386e-06,3.5256355e-05,0
1.2276223e-07,1.6169175e-05,8.052715e-06,3.4799163e-05,0
1.2874516e-07,5.6150875e-06,3.405889e-06,3.8401104e-05,0
1.1886433e-07,5.632953e-06,7.7338755e-06,3.6325102e-05,0
1.1481284e-07,3.274894e-06,3.4683006e-07,3.5533983e-05,0
1.4057535e-07,1.6526268e-05,1.43775e-06,3.698138e-05,0
5.581371e-08,4.5235215e-06,1.7715628e-06,3.406524e-05,0
8.004115e-08,1.1622463e-05,6.0309126e-06,3.7047528e-05,0
1.3451059e-07,1.08620625e-05,1.1358994e-05,2.8883165e-05,0
8.625952e-08,4.5685203e-05,1.0902171e-06,3.03223e-05,0
1.1154765e-07,1.4219312e-05,4.6597256e-06,3.330472e-05,0
1.7502497e-07,1.7057155e-05,6.4774866e-07,3.487414e-05,0
1.4038726e-07,1.1232549e-05,3.0299702e-07,3.484971e-05,0
7.6306485e-08,0.00023933862,2.9268078e-06,3.5148423e-05,0
4.38837e-08,4.597825e-05,2.8955694e-06,4.0574454e-05,0
9.563294e-08,8.799603e-05,5.484798e-07,3.858876e-05,0
3.8949317e-08,0.00014642166,2.3108853e-06,4.029885e-05,0
7.449294e-08,6.6690445e-05,1.3848017e-07,3.9682578e-05,0
7.017278e-08,0.000119352735,2.1138903e-06,3.5499907e-05,0
1.8867293e-07,8.395641e-05,1.1367424e-05,3.588446e-05,0
1.4408849e-07,0.00036957962,2.3918537e-06,3.968428e-05,0
7.31122e-08,0.00030957905,3.5581793e-06,4.02218e-05,0
5.096015e-07,0.00034512585,0.00025265265,3.9391016e-05,0
2.4821838e-07,3.1628522e-05,2.2329014e-05,4.4322685e-05,0
1.1230187e-07,0.00014136579,7.746321e-06,4.2685348e-05,0
9.113132e-08,5.5265442e-05,1.495859e-06,3.668485e-05,0
1.7377772e-07,7.155147e-05,3.966657e-06,4.4845805e-05,0
2.498302e-07,0.0001298097,4.7445017e-05,4.180747e-05,0
9.277447e-08,1.9269348e-05,5.1258387e-05,3.9152717e-05,0
1.1890526e-07,4.0439332e-05,1.2471437e-05,4.176679e-05,0
1.1844915e-07,5.991317e-05,2.326308e-06,3.940871e-05,0
9.422628e-08,0.00020755632,6.3159024e-07,3.9893195e-05,0
1.0696112e-07,9.736642e-05,5.811018e-06,3.8662547e-05,0
1.1684431e-07,0.00013677735,7.53666e-06,4.462576e-05,0
1.3315272e-07,6.527619e-05,5.6402696e-06,4.0815143e-05,0
9.463207e-08,0.000113771115,1.255672e-05,4.3061784e-05,0
4.661107e-08,0.00045165542,7.3208794e-06,4.169758e-05,0
8.754825e-08,0.000256918,1.8677504e-06,4.029943e-05,0
7.320555e-08,8.047607e-05,1.5949173e-06,4.0536393e-05,0
1.2427851e-07,2.785766e-05,2.9033177e-07,3.6806658e-05,0
9.990907e-08,5.4211403e-05,5.4230213e-06,3.700315e-05,0
7.0438695e-08,0.0012127063,6.1254724e-07,3.7646856e-05,0
7.4951856e-08,0.00019465032,4.926595e-06,3.9235205e-05,0
1.741623e-07,0.00018371257,2.4282508e-06,3.685991e-05,0
9.114418e-08,0.0002125294,3.473057e-05,3.8098966e-05,0
7.530896e-08,0.00017711527,7.283843e-05,3.8225684e-05,0
2.8850323e-07,2.8091465e-05,7.1063605e-06,3.75853e-05,0
7.537305e-08,0.00012332563,1.7556738e-06,4.2976695e-05,0
5.481305e-07,7.739886e-05,2.1485974e-05,3.982216e-05,0
1.4255343e-07,0.000105204206,2.8179609e-06,3.3149263e-05,0
1.3681671e-07,2.4023739e-05,2.431618e-06,3.413724e-05,0
5.228483e-07,2.269708e-05,7.654354e-05,3.4905086e-05,0
6.330351e-07,0.00022506974,1.6459564e-06,4.1609517e-05,0
9.1411074e-08,0.00016715153,1.9338608e-05,3.9359697e-05,0
1.6969001e-07,0.000108624474,2.3565537e-05,4.06499e-05,0
2.0339952e-07,0.0001469627,3.902858e-05,4.0163457e-05,0
1.2868663e-06,2.0029773e-05,0.00016447676,4.174851e-05,0
3.4572378e-07,0.00010384897,0.00034362267,4.0953466e-05,0
6.833158e-08,6.277685e-05,8.72546e-06,3.7130438e-05,0
4.5650023e-07,6.970945e-05,2.797864e-05,4.301335e-05,0
1.3371748e-07,4.3613007e-05,1.7580496e-06,4.1801173e-05,0
8.959414e-08,5.6598128e-05,7.5433904e-06,4.352264e-05,0
1.6036475e-07,0.00017394374,1.7348027e-06,3.9397888e-05,0
3.3853325e-06,0.00017362226,6.283005e-07,2.4824356e-05,0
3.242391e-06,0.0002801295,4.9771586e-07,2.4884557e-05,0
2.3129337e-06,5.4392596e-05,1.9564752e-07,2.5304593e-05,0
4.380505e-07,2.3897199e-05,9.401337e-08,2.5402007e-05,0
7.2996645e-06,6.8352247e-06,8.5736765e-08,2.4769159e-05,0
3.5278172e-06,5.8363553e-06,2.0014033e-07,2.5590563e-05,0
5.9851396e-07,5.126615e-06,4.9391093e-07,2.5209212e-05,0
2.5532636e-06,1.3927516e-05,1.0859082e-07,2.5071547e-05,0
4.0669242e-06,8.875747e-06,2.6058318e-08,2.5346084e-05,0
5.453157e-06,7.186602e-05,7.851218e-08,2.493373e-05,0
2.366092e-06,1.6238297e-05,4.3329607e-08,2.578731e-05,0
7.2892817e-07,1.3274007e-05,5.9581907e-08,2.5716017e-05,0
1.4481561e-06,2.2080772e-05,3.4313437e-08,2.5180956e-05,0
2.9709342e-06,1.7032868e-05,3.008031e-08,2.5372543e-05,0
9.253391e-07,8.3980085e-06,1.5857869e-07,2.490514e-05,0
1.3868001e-06,5.2038093e-05,1.7094932e-07,2.5221523e-05,0
4.214887e-06,1.2692018e-05,5.081586e-08,2.5323618e-05,0
1.3184192e-06,1.7764249e-05,4.3519776e-08,2.5156976e-05,0
2.2150948e-06,9.946898e-06,9.133666e-08,2.4858064e-05,0
1.3413027e-05,1.2592167e-05,1.241475e-07,2.5481126e-05,0
2.1345616e-06,9.224852e-06,1.2005417e-07,2.481981e-05,0
1.1281654e-06,9.581482e-06,4.789313e-07,2.4311646e-05,0
1.1666888e-06,1.3140975e-05,5.1864447e-07,2.6722862e-05,0
1.4569983e-06,1.1201676e-05,3.2040887e-07,2.5027162e-05,0
9.256948e-07,3.8001246e-05,5.5172194e-08,2.51866e-05,0
2.4551196e-06,2.0779504e-05,2.8739699e-08,2.5090301e-05,0
1.343336e-06,8.095381e-06,1.5674689e-07,2.5793288e-05,0
1.9228353e-06,1.8852788e-05,2.119426e-07,2.4985262e-05,0
2.69271e-06,7.2734806e-06,1.7393788e-07,2.4743475e-05,0
1.2118496e-06,1.3849478e-05,5.2469044e-08,2.5716654e-05,0
2.2006466e-06,4.0545947e-05,2.534925e-08,2.4916593e-05,0
1.2363358e-06,1.8884602e-05,2.3629975e-07,2.5677055e-05,0
3.0958329e-06,1.4446757e-05,1.0857342e-07,2.5473206e-05,0
3.692793e-07,9.77013e-06,7.6756955e-08,2.4876275e-05,0
2.3509322e-06,1.3937389e-05,1.150282e-07,2.5502008e-05,0
3.9276597e-07,2.0968933e-05,2.9209227e-07,2.4879384e-05,0
2.6119758e-07,3.9113682e-05,8.151278e-08,2.4620698e-05,0
1.071001e-06,2.5902116e-05,1.8635767e-07,2.5269434e-05,0
9.788996e-07,8.596381e-06,1.0674345e-07,2.5575975e-05,0
1.0086055e-06,4.293917e-05,8.438565e-08,2.514966e-05,0
1.0365184e-06,1.3983348e-05,2.5103367e-07,2.5656493e-05,0
4.3014194e-07,2.5135561e-05,2.6942925e-07,2.578458e-05,0
4.3162044e-07,1.9233275e-05,1.5917126e-07,2.5867777e-05,0
6.5268085e-07,4.2491138e-05,4.9938894e-08,2.5967953e-05,0
6.761959e-07,9.268209e-06,4.253703e-07,2.7238733e-05,0
1.06789885e-05,5.044358e-05,7.237959e-08,2.4824403e-05,0
7.648526e-07,4.75535e-05,1.7558335e-07,2.4532412e-05,0
1.2078378e-06,5.2849573e-05,2.9290624e-07,2.6270565e-05,0
1.1936056e-06,0.00032471528,2.5870264e-07,2.6487665e-05,0
5.9518584e-07,0.00021438021,5.0912586e-08,2.6607058e-05,0
1.0390935e-05,9.4559684e-05,3.935368e-06,3.3131342e-05,0
1.11496975e-05,2.8552036e-05,1.1599189e-05,3.408477e-05,0
6.8887803e-06,0.000106254665,2.2461278e-05,3.4980163e-05,0
3.056102e-05,9.601997e-05,0.00016962671,3.244791e-05,0
1.732006e-05,5.314695e-05,0.0007016453,3.2719487e-05,0
1.1074119e-05,0.00021667148,1.3364522e-05,3.207567e-05,0
2.5107676e-05,0.0024196438,1.4806705e-05,3.1015905e-05,0
1.5904554e-05,0.00042920827,8.206984e-06,3.0113835e-05,0
1.6832875e-05,0.0003509831,5.9951584e-05,3.2047454e-05,0
1.422817e-05,5.00341e-05,8.101644e-05,3.195035e-05,0
2.926046e-05,0.0040636174,0.00018328373,3.097635e-05,0
1.8788496e-05,0.0006380654,4.2743022e-06,3.0500105e-05,0
1.4326051e-05,0.0010177904,1.1346099e-05,3.2606382e-05,0
3.1939842e-05,0.0006492609,9.342089e-05,3.2367494e-05,0
1.0922966e-05,0.00030445564,6.1207115e-06,3.0398156e-05,0
2.592626e-05,9.273577e-05,3.190879e-05,3.112791e-05,0
1.7289532e-05,0.00031036217,1.4269383e-05,3.1334424e-05,0
6.6586626e-06,9.071681e-05,1.1526189e-05,3.2022766e-05,0
7.981877e-06,0.00010232816,6.3899042e-06,3.2119293e-05,0
8.113707e-06,7.4252486e-05,1.8434626e-05,2.9953017e-05,0
9.173363e-06,6.209039e-05,3.9677467e-05,3.217346e-05,0
9.423287e-06,0.0012827872,5.5673645e-05,3.3695458e-05,0
1.1802144e-05,0.0003726956,0.00010014983,3.18465e-05,0
7.712133e-06,0.00024590487,3.6990598e-06,3.2667856e-05,0
9.612168e-06,0.00023458363,4.8461648e-06,3.0673782e-05,0
1.3844514e-05,9.4604686e-05,1.3482421e-05,3.084838e-05,0
9.596825e-06,0.0001375797,3.350385e-05,3.1346204e-05,0
1.26919695e-05,0.0010351298,1.014908e-05,3.050668e-05,0
1.43802135e-05,0.00048050418,0.00017704994,3.0722636e-05,0
1.8171935e-05,0.0002490299,3.4844757e-05,3.2051637e-05,0
1.2891935e-05,0.0001830586,0.0005153332,3.1837568e-05,0
1.5940997e-05,0.0004373813,4.1412873e-06,3.089661e-05,0
4.7573385e-06,0.00021310263,0.00017569315,2.9869323e-05,0
5.0964845e-06,8.407105e-05,5.3777294e-05,3.240925e-05,0
1.1969744e-05,5.904678e-05,2.0661123e-06,3.350899e-05,0
6.4707897e-06,0.00034564955,2.216825e-05,3.3600703e-05,0
9.068126e-06,7.9127174e-05,3.9330807e-05,3.0165746e-05,0
1.0984998e-05,8.918599e-05,9.8346145e-06,3.395989e-05,0
1.0055935e-05,8.304818e-05,9.370495e-06,3.060987e-05,0
5.347174e-06,0.00041069835,1.9924234e-06,3.0359972e-05,0
7.637399e-06,8.367866e-05,9.934782e-06,3.0313684e-05,0
4.7343015e-06,0.00016828424,0.00013247241,3.194697e-05,0
4.7242975e-06,0.0009224895,4.74926e-05,3.1361753e-05,0
1.8031784e-06,0.00020656324,1.9310337e-05,2.9869294e-05,0
6.443295e-06,0.00078549044,0.00031675925,3.2401338e-05,0
1.0060472e-05,0.00015457357,6.759863e-05,3.0602892e-05,0
5.4947373e-06,0.00029585723,1.6676388e-05,3.3480756e-05,0
6.379273e-06,0.0010664237,3.1220097e-05,3.187895e-05,0
7.793865e-06,0.0008229566,0.0023001048,3.3069573e-05,0
5.2093587e-06,0.00012580883,5.499854e-06,3.171052e-05,0
3.7947728e-10,3.6545805e-06,8.101552e-07,0.00012299891,0
5.2971166e-10,3.1184984e-06,4.295084e-06,0.00015400995,0
5.739315e-10,2.2705758e-06,1.4084621e-05,0.00020674098,0
3.7070153e-10,1.347876e-06,6.2662234e-06,0.0001635913,0
3.623844e-10,4.077044e-06,1.0882165e-06,0.00015742786,0
3.752029e-10,3.8078601e-06,1.1474903e-07,0.00013022055,0
2.482216e-10,8.829271e-06,2.0697217e-07,0.00012350653,0
3.1255878e-10,2.9594194e-06,4.2219517e-06,0.00015146653,0
3.071085e-10,4.5429806e-06,3.1739498e-07,0.0001285166,0
3.3655817e-10,3.5025578e-06,1.2967192e-07,0.00015944465,0
3.0685088e-10,5.395453e-06,1.2935412e-07,0.00015642757,0
2.916632e-10,4.4426124e-06,4.377156e-07,0.00014556997,0
4.8096854e-10,5.2766695e-06,7.6063293e-07,0.00015626909,0
3.2453087e-10,2.7981973e-06,4.2000263e-08,0.00012729502,0
3.1525005e-10,6.3994416e-06,2.2986687e-06,0.00013725592,0
3.1406475e-10,5.4810616e-06,1.254686e-06,0.00012638442,0
2.6909944e-10,2.108965e-06,8.64969e-07,0.00015818549,0
3.8517023e-10,2.3441733e-06,3.23242e-07,0.00011876114,0
3.4031372e-10,6.2341855e-06,1.2161472e-05,0.000113864335,0
2.847042e-10,2.823626e-06,2.0826105e-06,0.000106860556,0
3.407411e-10,5.3282274e-06,2.7492518e-07,0.00010529184,0
3.2658812e-10,3.9319243e-06,2.4199767e-06,0.00013932832,0
2.763203e-10,5.088767e-06,5.4309106e-07,0.00012361976,0
5.198051e-10,1.5510833e-06,1.4595585e-07,0.00017699339,0
2.8908176e-10,4.7881854e-06,1.9553521e-05,0.000109864195,0
4.0887452e-10,3.3636748e-06,1.7497533e-06,0.00010168073,0
